239.23712238858405, 56.584945478574475
240.8087380132757, 57.035355356007386
242.29444526003576, 57.71764466882735
243.66025468531268, 58.61620426244855
243.78612545959095, 58.6167564774554
238.78612545959095, 61.34358313550558
233.4989798483612, 64.38137139168617
228.25042465630744, 67.48535827949587
223.04128869113697, 70.65505364342312
217.8723945358052, 73.88995695182535
212.74455841861908, 77.18955737597003
207.65859008434518, 80.55333387069993
202.61529266634193, 83.98075525671243
197.61546255973542, 87.47128030443889
192.65988929565935, 91.02435781951067
187.7493554165793, 94.63942672979937
182.88463635271836, 98.3159161740175
178.0665002996118, 102.05324559186175
173.29570809679495, 105.85082481569316
168.57301310766178, 109.70805416372923
163.89916110049825, 113.62432453474145
159.27489013071732, 117.59901750423927
154.70093042431137, 121.63150542212685
150.1780042625412, 125.7211515118156
145.706825867879, 129.86730997077973
141.28810129122473, 134.06932607253452
136.92252830041275, 138.32653627002617
132.61079627002562, 142.63826830041324
128.35358607253397, 147.00384129122529
124.15156997077924, 151.42256586787948
120.00541151181528, 155.89374426254165
115.91576542212619, 160.4166704243121
111.88327750423878, 164.99063013071788
107.90858453474078, 169.61490110049897
103.9923141637289, 174.28875310766222
100, 179
100.09872647775015, 177.53897296867734
99.35783522703517, 176.08112070093688
98.43576152104505, 174.7305529830258
97.34779263177353, 173.5096611876896
96.11196624560402, 172.43868676073578
94.74877141235945, 171.53538563344918
93.28080885263398, 170.8147338429247
91.7995148385775, 170.1224829975978
90.43803482995007, 169.2173769731057
89.22863692123903, 168.11728541879336
88.1989892563801, 166.84737580952407
87.37264772181, 165.43670065283195
86.76851704388376, 163.9175328367391
86.40041829375794, 162.32462730293622
86.27677269419773, 160.69442593648685
86.40040896205558, 159.06422386228434
86.76849859396617, 157.47131622141376
87.37262057576736, 155.95214494714327
88.19895403524923, 154.54146506027854
89.22859443079551, 153.27154955705666
90.43798604227405, 152.1714510798514
91.79946086981481, 151.26633726190536
93.28074943149038, 150.57407425582971
94.74869270448393, 149.85338317969865
96.11186336294134, 148.95004557068268
97.34766108706782, 147.8790380707156
98.43559730223505, 146.65811715940748
99.35763486377112, 145.30752476528608
100.09848709892947, 143.84965267020957
100.64587124815142, 142.3086712708661
100.99071210376123, 140.7101288522096
101.1272924699208, 139.08052801656868
101.05334794933425, 137.44688629090876
100.7701044852112, 135.83628819704006
100.28225803607252, 134.27543621110266
99.59789672037417, 132.7902080570746
98.72836672173152, 131.40522767403576
97.6880841779323, 130.1434569702197
96.55885020932008, 128.9598497003135
95.59672662317554, 127.63804678972195
94.84496333712464, 126.1862559331555
94.32075890480655, 124.63769064793111
94.0361058752249, 123.0277784198224
93.99751643178725, 121.39335020655662
94.20587340905756, 119.77179783321594
94.65641009560399, 118.20021855632925
95.33881928500428, 116.71456636699084
96.23748908018192, 115.34882944916976
97.33186005643094, 114.1342526110044
98.59689561209042, 113.09862247800264
100.00365474636513, 112.26563180122486
101.51995416049978, 111.65433742356473
103.11110453500925, 111.27872430456812
104.74070413869471, 111.14738557786433
106.37526700132017, 111.09172700000923
107.98959965203478, 110.830607922233
109.55699807082125, 110.36422259149506
111.05147599888609, 109.70030331743462
112.4482561430188, 108.84985737035831
113.72418096403338, 107.8269844891747
114.85809661093536, 106.64864311858095
115.83120363548156, 105.33436925110858
116.62736867255522, 103.9059525354113
117.23339191893608, 102.3870750206696
117.63922597587306, 100.80291852645195
117.83814242721849, 99.1797471475378
117.82684339138653, 97.54447181545112
117.60551619769039, 95.92420413593871
117.17783028056643, 94.34580689942447
